"Capa","Nombre","Latitud","Longitud"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-3","-2.869547","-79.001911"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-4","-2.868772","-79.005216"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-5","-2.870178","-79.003993"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-6","-2.871355","-79.004143"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-7","-2.869531","-79.005472"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-8","-2.870353","-79.006533"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-1","-2.86656","-79.0041"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-2","-2.866878","-79.002674"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-3","-2.868181","-79.002558"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-4","-2.868069","-79.00083"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-5","-2.868372","-78.998989"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-6","-2.865836","-79.004826"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-7","-2.866934","-79.005884"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5009-8","-2.864847","-79.004415"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-1","-2.867769","-79.005532"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-2","-2.868373","-79.007102"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-3","-2.867714","-79.009005"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-4","-2.86915","-79.009846"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-5","-2.869013","-79.00814"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-6","-2.870639","-79.008494"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-7","-2.869166","-79.011321"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5010-8","-2.867028","-79.01209"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-1","-2.866403","-79.006545"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-2","-2.86495","-79.006412"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-3","-2.86629","-79.007841"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-4","-2.86568","-79.008588"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-5","-2.864944","-79.007611"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-6","-2.864985","-79.008573"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-7","-2.865272","-79.009737"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5011-8","-2.8641","-79.009657"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-1","-2.863796","-79.007514"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-2","-2.863427","-79.008167"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-3","-2.864323","-79.005659"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-4","-2.861799","-79.008435"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-5","-2.862529","-79.009762"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-6","-2.860598","-79.010376"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-7","-2.860749","-79.011916"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5012-8","-2.860158","-79.014029"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-1","-2.862205","-79.007208"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-2","-2.861281","-79.007013"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-3","-2.862355","-79.005546"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-4","-2.862362","-79.00316"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-5","-2.863217","-79.004257"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-6","-2.863653","-79.001858"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-7","-2.86135","-79.00596"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5013-8","-2.859818","-79.005278"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-1","-2.859098","-79.003156"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-2","-2.859298","-79.000753"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-3","-2.857098","-79.001352"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-4","-2.85348","-79.001917"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-5","-2.861188","-78.997573"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-6","-2.858005","-79.0077"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-7","-2.855916","-79.009838"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5014-8","-2.856477","-79.006568"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-4","-2.867899","-78.915308"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-3","-2.869239","-78.915299"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-2","-2.869915","-78.915674"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-1","-2.871402","-78.912614"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-5","-2.867636","-78.913776"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-1","-2.844363","-78.925555"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-2","-2.847026","-78.924301"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-3","-2.848417","-78.922884"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-4","-2.843604","-78.928558"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-5","-2.851254","-78.923009"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-6","-2.850823","-78.924996"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015809-4","-2.868356","-78.903523"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015809-3","-2.866222","-78.903157"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015809-2","-2.866271","-78.904729"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015809-1","-2.865078","-78.906427"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015809-5","-2.869772","-78.911022"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-2","-2.845653","-78.934072"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-1","-2.853158","-78.930817"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015807-2","-2.851585","-78.89759"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM01507-1","-2.853014","-78.894598"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0817-7","-2.855392","-78.928575"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6006-1","-2.88954","-78.954799"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0818-2","-2.859827","-78.935126"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-1","-2.851921","-78.932422"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015809-6","-2.873357","-78.914588"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5424-6","-2.846028","-78.982546"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5424-1","-2.845241","-78.983946"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5424-2","-2.844838","-78.984069"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5424-3","-2.844638","-78.98413"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5424-4","-2.846358","-78.9844"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5424-5","-2.847003","-78.984433"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6006-3","-2.890291","-78.951246"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0819-5","-2.8470011","-78.9090144"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-3","-2.886082","-78.963924"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-2","-2.886636","-78.962779"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-1","-2.885908","-78.962815"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-4","-2.886755","-78.962197"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-5","-2.886648","-78.96131"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-6","-2.885937","-78.961173"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-7","-2.886049","-78.960408"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5203-8","-2.886891","-78.959888"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-1","-2.884169","-78.968597"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-2","-2.884861","-78.968404"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-3","-2.885276","-78.968217"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-4","-2.885732","-78.968586"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-5","-2.883957","-78.969679"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-6","-2.884545","-78.969823"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-7","-2.884915","-78.969674"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5206-8","-2.884754","-78.969126"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-1","-2.884211","-78.967833"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-3","-2.885041","-78.967698"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-4","-2.885857","-78.967787"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-2","-2.884072","-78.967208"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-5","-2.885088","-78.967075"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-6","-2.886316","-78.96683"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5205-7","-2.887306","-78.966211"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5204-5","-2.88648","-78.965333"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5204-4","-2.884708","-78.965577"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5204-1","-2.883731","-78.966562"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5204-2","-2.885212","-78.96645"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5204-3","-2.886279","-78.966314"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5201-1","-2.888763","-78.963143"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5201-2","-2.88864","-78.964478"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5201-3","-2.887933","-78.962031"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5201-4","-2.887532","-78.96149"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5201-5","-2.888644","-78.962299"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5201-6","-2.887589","-78.960962"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5202-1","-2.887013","-78.962701"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5202-2","-2.887146","-78.963571"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5202-3","-2.886895","-78.964941"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5202-4","-2.887956","-78.963979"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5202-5","-2.887889","-78.965309"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5202.6","-2.887489","-78.966867"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-2","-2.880262","-78.965208"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-1","-2.878206","-78.962351"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-5","-2.881272","-78.964802"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-1","-2.882072","-78.962254"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-3","-2.881138","-78.963105"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-2","-2.881377","-78.961864"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-4","-2.881607","-78.96391"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-1","-2.881656","-78.963822"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-5","-2.881313","-78.964749"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-4","-2.88214","-78.962227"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","CAJA DEPARTAMENTOS","-2.880557","-78.964098"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-1","-2.87961","-78.952762"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-2","-2.881845","-78.954714"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-3","-2.879135","-78.954805"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-4","-2.877353","-78.956889"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-5","-2.87934","-78.956344"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-6","-2.879958","-78.95872"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-7","-2.880013","-78.959827"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0803-8","-2.879338","-78.961466"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-6","-2.880262","-78.965208"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-1","-2.878206","-78.962351"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-4","-2.882014","-78.96084"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-5","-2.883294","-78.957392"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-3","-2.880118","-78.963678"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-7","-2.876982","-78.962721"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-8","-2.879998","-78.963667"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-1","-2.854379","-78.9709"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-2","-2.853203","-78.973116"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-3","-2.847654","-78.971684"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-4","-2.851235","-78.974014"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-5","-2.84492","-78.972026"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-6","-2.844022","-78.97179"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-7","-2.841636","-78.974232"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6213-8","-2.840998","-78.970512"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6216-1","-2.868135","-78.970788"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6216-2","-2.871689","-78.972279"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6216-5","-2.87148","-78.972932"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6216-4","-2.87036","-78.974059"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6216-3","-2.867652","-78.972551"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6216-6","-2.87145","-78.974063"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-1","-2.860885","-78.975787"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-5","-2.862258","-78.977391"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-2","-2.860333","-78.978198"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-3","-2.856889","-78.979662"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-4","-2.85573","-78.976546"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-6","-2.866638","-78.975773"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6214-7","-2.868494","-78.975147"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SMP6215","-2.861023","-78.974103"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-1","-2.860309","-78.974245"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-8","-2.861451","-78.969092"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-2","-2.857963","-78.974495"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-3","-2.855205","-78.975161"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-4","-2.859069","-78.973311"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-5","-2.855746","-78.973349"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-6","-2.85988","-78.971585"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6215-7","-2.859099","-78.96997"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-1","-2.868325","-78.976294"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-2","-2.869397","-78.975787"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-4","-2.866164","-78.977888"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-2","-2.862641","-78.980061"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-3","-2.860708","-78.980651"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-4","-2.859958","-78.980727"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0802-3","-2.867091","-78.977315"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-1","-2.862442","-78.980222"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0801-8","-2.863736","-78.979253"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6209-1","-2.877251","-78.965748"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6209-4","-2.875014","-78.968783"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6209-3","-2.874257","-78.967311"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6209-2","-2.875275","-78.965586"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6201-4","-2.86328","-78.965373"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6201-1","-2.86506","-78.967545"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6201-2","-2.863502","-78.966788"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6201-3","-2.864705","-78.964685"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6202-4","-2.860715","-78.963273"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6202-1","-2.865443","-78.962537"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6202-3","-2.86277","-78.963966"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6202-2","-2.864583","-78.962659"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6203-1","-2.863425","-78.958598"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6203-4","-2.857931","-78.962582"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6203-3","-2.859968","-78.962097"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6203-2","-2.862524","-78.959986"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6204-3","-2.862485","-78.968568"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6204-4","-2.859785","-78.96547"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6204-2","-2.861978","-78.967275"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6204-1","-2.862006","-78.965501"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6205-1","-2.864401","-78.968618"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6205-2","-2.866008","-78.971397"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6205-3","-2.86355","-78.972106"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6205-4","-2.861173","-78.972808"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6206-3","-2.870547","-78.968241"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6206-1","-2.86942","-78.964771"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6206-4","-2.872645","-78.967416"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6206-2","-2.86979","-78.965945"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SMP6208","-2.871383","-78.96295"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6207-1","-2.871418","-78.966004"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6207-2","-2.873072","-78.966225"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6207-4","-2.876852","-78.966342"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6207-3","-2.875236","-78.966307"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6208-4","-2.87556","-78.959042"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6208-2","-2.872921","-78.964276"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6208-3","-2.868258","-78.961935"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6208-1","-2.871124","-78.963194"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6230-2","-2.870983","-78.963227"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6230-1","-2.870242","-78.964036"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1304-1","-2.886307","-78.971406"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1304-2","-2.887409","-78.970916"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1304-3","-2.889444","-78.970037"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1304-4  SI caja llena","-2.890218","-78.969348"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","4SMP1301","-2.889273","-78.974781"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1301-4","-2.886589","-78.974299"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1301-3","-2.888026","-78.97539"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1301-2","-2.887801","-78.973089"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1301-1","-2.888828","-78.974217"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1302-1","-2.891278","-78.974914"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1302-2","-2.890535","-78.973638"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1302-4","-2.888688","-78.97163"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1302-3","-2.889468","-78.972984"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1303-4","-2.886842","-78.978535"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1303-3","-2.885578","-78.97698"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1303-2","-2.887434","-78.977499"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM1303-1","-2.886595","-78.97617"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-1","-2.868843","-78.958859"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-2","-2.871678","-78.960048"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-3","-2.86732","-78.95725"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-4","-2.86705","-78.955596"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-5","-2.864648","-78.952042"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-6","-2.866183","-78.952753"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-7","-2.867818","-78.951375"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6210-8","-2.869853","-78.954226"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6211-1","-2.873279","-78.954397"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6211-2","-2.871955","-78.955491"
